TIME_S,ENGINE_RPM,CYLINDER_HEAD_TEMP,ENGINE_BLOCK_TEMP,EXHAUST_GAS_TEMP,OIL_TEMP,OIL_PRESSURE,OIL_LEVEL,FUEL_FLOW,FUEL_PRESSURE,INJECTION_TIMING,AFR_GUAGE,MANIFOLD_PRESSURE,CARB_AIR_INTAKE_PRESSURE,BAROMETRIC PRESSURE,FLYING_ALT,TEMPARATURE,HUMIDITY,FIRE,BATT_VOLT,BATT_AMP,PROP_RPM,PROPELLER_TORQUE,COOLANT_FLOW_RATE,COOLANT_TEMP,COOLANT_PRESSURE,COOLANT_LEVEL,ENGINE_RUNTIME,ENGINE_MOUNT_VIBRATION,ALTERNATOR_VOLT,ALTERNATOR_AMP,ALTERNATOR_TEMP,STARTER_MOTOR_AMP,TURBO_TARGET_BOOST_PRESSURE,TURBO_SHAFT_SPEED,EXHAUST_BACKPRESSURE,FUEL_LEVEL,FUEL_TEMP,G_FORCE,AIRSPEED,THROTTLE_POSITION
76.633333,1799.7,63.94,57.4,453.37,61.01,0.955,94.86,6.8,0.19,11.77,14.6,30.61,59.38,982.15,850.0,12.8,58.43,0,26.89,1.11,742.1,10.31,9.11,57.4,0.43,96.22,436.63,0.4,27.2,6.19,42.79,0.0,0.83,32870.0,11.03,81.927,17.7,0.99,40.0,7.76
76.65,1820.5,63.33,57.5,453.59,61.05,0.987,94.86,6.68,0.184,11.85,14.55,30.56,59.79,982.15,850.0,12.83,58.67,0,26.93,1.13,751.6,10.61,8.6,57.38,0.428,96.23,436.65,0.4,27.21,6.85,43.02,0.0,0.84,32723.0,11.36,81.927,17.8,0.987,40.0,7.88
76.666667,1835.9,63.15,57.25,453.41,61.04,0.993,94.88,6.68,0.18,11.87,14.5,30.45,59.73,982.12,850.0,12.82,58.59,0,26.9,1.2,757.7,10.51,8.57,57.5,0.422,96.25,436.67,0.4,27.2,6.55,42.94,0.0,0.85,32740.0,11.47,81.927,17.8,0.977,40.0,8.01
76.683333,1836.0,63.23,56.95,457.39,61.24,1.011,94.89,6.78,0.18,11.85,14.49,30.49,59.69,982.17,850.0,12.8,58.34,0,26.89,1.35,758.6,10.0,8.45,57.88,0.422,96.25,436.68,0.4,27.19,6.41,42.67,0.0,0.86,32473.0,11.81,81.927,17.71,0.971,40.0,8.14
76.7,1829.8,63.24,56.84,454.19,61.36,1.001,94.89,6.69,0.178,11.67,14.72,30.65,59.89,982.19,850.0,12.82,58.68,0,26.92,1.65,757.0,10.85,8.4,57.97,0.417,96.27,436.7,0.4,27.21,6.61,42.94,0.0,0.89,32467.0,11.55,81.927,17.93,0.974,40.0,8.24
76.716667,1835.0,62.71,57.16,456.08,61.25,0.991,94.9,6.85,0.178,11.7,14.59,30.7,60.06,982.17,850.0,12.75,58.73,0,26.94,1.75,758.3,11.13,8.79,58.28,0.419,96.29,436.72,0.4,27.22,6.13,43.16,0.0,0.88,32119.0,11.58,81.927,17.76,0.979,40.0,8.35
76.733333,1838.8,62.61,57.44,449.94,60.83,0.946,94.89,6.87,0.177,11.52,14.62,30.75,60.0,982.13,850.0,12.74,58.6,0,26.91,1.64,758.7,10.86,9.02,58.16,0.406,96.32,436.73,0.4,27.22,5.97,43.36,0.0,0.91,32251.0,11.5,81.927,17.82,0.979,40.0,8.42
76.75,1837.6,62.62,57.69,443.31,61.18,0.982,94.88,6.78,0.186,11.26,14.57,30.68,59.49,981.98,850.0,12.76,58.79,0,26.9,1.78,757.8,10.99,8.95,57.92,0.399,96.32,436.75,0.4,27.22,6.06,43.11,0.0,0.94,32291.0,11.48,81.927,17.62,0.975,40.0,8.45
76.766667,1839.2,62.76,57.66,446.91,61.27,1.015,94.86,6.98,0.187,11.15,14.66,30.79,59.09,981.91,850.0,12.72,59.35,0,26.91,1.81,759.0,11.2,8.59,57.67,0.391,96.35,436.77,0.4,27.23,6.17,43.11,0.0,0.94,32355.0,11.59,81.927,17.32,0.977,40.0,8.46
76.783333,1822.1,62.99,57.49,452.35,61.09,1.018,94.88,6.91,0.19,10.99,14.63,30.81,58.57,981.94,850.0,12.67,59.35,0,26.9,1.48,751.6,11.11,8.93,57.88,0.375,96.34,436.78,0.4,27.22,6.31,42.84,0.0,0.97,32305.0,11.55,81.927,16.81,0.983,40.0,8.47
76.8,1829.7,63.46,57.45,450.74,61.08,1.024,94.89,7.08,0.189,10.82,14.65,30.83,58.37,981.96,850.0,12.6,59.16,0,26.91,1.32,754.4,11.48,8.85,57.87,0.373,96.31,436.8,0.4,27.23,6.32,43.01,0.0,0.98,32422.0,11.73,81.927,16.78,0.984,40.0,8.48
76.816667,1829.1,63.55,57.35,451.13,61.05,1.02,94.87,6.94,0.185,10.91,14.5,30.85,58.33,981.91,850.0,12.58,59.24,0,26.96,1.18,753.5,10.81,9.0,57.42,0.37,96.31,436.82,0.4,27.25,6.38,42.81,0.0,1.0,32516.0,11.82,81.927,17.03,0.979,40.0,8.45
76.833333,1831.1,64.25,57.58,450.13,61.19,1.088,94.89,7.01,0.181,11.12,14.43,30.8,58.52,982.05,850.0,12.53,58.96,0,26.97,1.25,755.5,11.1,9.18,57.42,0.376,96.31,436.83,0.429,27.26,6.47,42.72,0.0,0.99,32594.0,11.79,81.927,16.97,0.983,40.0,8.4
76.85,1833.3,64.17,57.66,445.96,60.98,1.006,94.87,6.91,0.181,11.21,14.57,30.74,58.79,982.14,850.0,12.52,58.7,0,27.0,1.3,756.4,11.39,8.99,57.38,0.378,96.3,436.85,0.425,27.28,6.64,42.96,0.0,0.98,32685.0,11.81,81.927,17.07,0.984,40.0,8.37
76.866667,1822.4,64.0,57.85,450.52,60.73,0.999,94.88,7.02,0.181,11.12,14.7,30.81,58.61,982.09,850.0,12.51,58.76,0,26.97,1.44,751.6,10.76,9.25,57.53,0.392,96.31,436.87,0.508,27.27,6.92,43.05,0.0,0.95,32753.0,11.89,81.927,17.19,0.985,40.0,8.32
76.883333,1831.7,63.71,58.16,450.87,60.91,0.981,94.88,6.79,0.182,11.21,14.57,30.95,58.87,982.17,850.0,12.52,58.75,0,26.97,1.39,756.6,10.9,9.43,57.19,0.39,96.31,436.88,0.693,27.25,6.88,42.82,0.0,0.93,32842.0,12.33,81.927,17.21,0.986,40.0,8.32
76.9,1841.1,63.83,58.0,449.07,60.89,0.995,94.91,6.8,0.182,11.44,14.57,31.07,59.22,982.08,850.0,12.56,58.83,0,26.93,1.24,759.6,11.42,9.37,56.93,0.388,96.3,436.9,0.737,27.23,7.11,43.12,0.0,0.94,33102.0,12.0,81.927,17.01,0.99,40.0,8.35
76.916667,1820.3,63.97,58.12,450.05,60.99,0.974,94.93,6.73,0.18,11.58,14.71,31.07,59.13,982.13,850.0,12.51,58.85,0,26.93,1.27,750.1,10.99,9.41,57.0,0.398,96.28,436.92,0.863,27.23,7.45,43.14,0.0,0.94,33153.0,12.13,81.927,17.24,0.99,40.0,8.39
76.933333,1814.4,63.54,58.49,451.45,61.01,0.965,94.92,6.79,0.178,11.64,14.52,30.94,58.78,982.13,850.0,12.49,59.14,0,26.92,1.12,750.3,11.65,9.06,57.01,0.388,96.29,436.93,1.058,27.22,7.37,43.12,0.0,0.92,33020.0,12.16,81.927,17.13,0.987,40.0,8.46
76.95,1839.7,64.02,58.45,453.17,60.95,0.998,94.96,6.8,0.186,11.45,14.33,30.79,58.82,981.99,850.0,12.46,59.23,0,26.86,1.33,761.5,11.13,9.08,56.76,0.384,96.28,436.95,0.911,27.19,7.4,43.0,0.0,0.9,33030.0,12.02,81.927,16.91,0.988,40.0,8.48
76.966667,1826.9,64.85,58.37,450.25,61.14,0.987,94.97,6.71,0.187,11.27,14.29,30.76,58.73,982.1,850.0,12.51,59.01,0,26.86,1.09,754.8,11.31,8.99,56.95,0.388,96.31,436.97,1.253,27.19,7.3,43.38,0.0,0.88,32672.0,11.6,81.927,17.0,0.989,40.0,8.46
76.983333,1840.6,65.06,58.3,446.19,60.96,0.998,94.94,6.58,0.184,11.48,14.56,30.69,59.03,981.97,850.0,12.5,59.4,0,26.82,0.97,759.6,11.06,9.33,56.79,0.389,96.31,436.98,1.511,27.17,6.93,43.09,0.0,0.88,32746.0,12.15,81.927,16.77,0.995,40.0,8.45
77.0,1850.3,64.54,58.37,452.1,60.56,0.973,94.95,6.81,0.185,11.34,14.56,30.52,59.4,982.01,850.0,12.47,59.11,0,26.83,0.89,764.3,11.3,9.27,57.06,0.387,96.33,437.0,1.691,27.18,6.95,43.51,0.0,0.89,33084.0,12.24,81.927,17.11,0.99,40.0,8.4
77.016667,1865.8,64.64,58.37,454.44,60.68,1.025,94.92,7.04,0.182,11.4,14.56,30.45,59.74,982.01,850.0,12.42,59.35,0,26.84,0.99,769.9,11.37,9.49,57.13,0.4,96.36,437.02,1.721,27.2,6.73,43.78,0.0,0.86,33343.0,12.58,81.927,17.15,0.99,40.0,8.42
77.033333,1854.7,65.0,58.05,455.11,60.9,1.006,94.93,6.86,0.186,11.46,14.32,30.41,59.59,982.09,850.0,12.43,59.8,0,26.86,1.01,763.9,11.48,9.46,57.25,0.412,96.38,437.03,1.645,27.2,6.91,43.78,0.0,0.84,33444.0,12.52,81.927,17.03,0.987,40.0,8.48
77.05,1844.2,64.49,57.75,463.06,61.04,0.974,94.92,6.73,0.188,11.46,14.44,30.43,59.39,982.18,850.0,12.4,59.89,0,26.87,0.98,760.0,12.21,9.26,57.49,0.411,96.37,437.05,1.478,27.22,6.85,43.52,0.0,0.83,33712.0,12.28,81.927,17.29,0.99,40.0,8.54
77.066667,1838.6,64.16,57.64,463.94,60.74,0.928,94.91,6.75,0.187,11.43,14.3,30.55,59.32,982.2,850.0,12.37,59.76,0,26.9,0.92,756.3,11.48,9.26,57.48,0.406,96.37,437.07,1.532,27.24,6.61,43.14,0.0,0.82,33340.0,12.2,81.927,17.49,0.988,40.0,8.56
77.083333,1835.3,64.18,58.09,461.34,60.93,0.971,94.92,6.83,0.186,11.41,14.34,30.43,59.18,981.97,850.0,12.39,58.97,0,26.88,0.75,755.2,11.67,9.05,57.36,0.412,96.36,437.08,1.572,27.23,5.91,43.8,0.0,0.79,33487.0,12.26,81.927,17.83,0.976,40.0,8.55
77.1,1824.4,64.24,58.0,462.57,60.56,0.933,94.89,7.09,0.184,11.38,14.24,30.37,59.0,981.89,850.0,12.4,58.9,0,26.89,0.8,750.0,11.42,8.76,56.91,0.418,96.33,437.1,1.496,27.23,5.55,44.09,0.0,0.77,32745.0,12.21,81.927,17.98,0.982,40.0,8.49
77.116667,1823.1,63.78,58.06,462.95,60.49,0.926,94.86,6.95,0.181,11.0,14.39,30.4,58.97,982.1,850.0,12.4,59.0,0,26.91,0.75,749.2,10.99,8.63,57.35,0.425,96.36,437.12,1.424,27.24,5.83,43.77,0.0,0.78,32810.0,12.23,81.927,17.97,0.981,40.0,8.46
77.133333,1828.0,63.8,58.07,462.72,60.55,0.978,94.84,7.03,0.176,11.18,14.47,30.44,59.19,982.17,850.0,12.42,59.02,0,26.9,0.85,752.5,11.78,8.79,57.41,0.42,96.36,437.13,1.085,27.25,6.01,43.82,0.0,0.8,32572.0,12.1,81.927,17.59,0.978,40.0,8.47
77.15,1831.6,63.7,57.9,455.82,60.6,0.988,94.82,6.82,0.177,11.29,14.49,30.47,59.59,982.11,850.0,12.4,58.85,0,26.89,1.25,753.8,11.48,8.61,57.3,0.424,96.37,437.15,1.042,27.24,6.12,43.33,0.0,0.82,32998.0,11.41,81.927,17.66,0.974,40.0,8.45
77.166667,1845.4,63.9,57.99,454.9,60.76,0.977,94.81,6.81,0.175,11.31,14.55,30.44,59.74,982.21,850.0,12.36,59.21,0,26.89,1.09,759.3,11.91,8.54,57.33,0.425,96.36,437.17,1.163,27.21,5.94,43.13,0.0,0.83,33240.0,11.56,81.927,17.73,0.972,40.0,8.44
77.183333,1853.4,64.75,58.05,459.37,60.73,1.006,94.83,6.92,0.174,11.31,14.56,30.6,59.45,982.32,850.0,12.35,59.44,0,26.89,1.14,760.8,11.25,8.44,57.35,0.433,96.33,437.18,1.107,27.22,5.98,43.34,0.0,0.85,32971.0,12.04,81.927,17.73,0.969,40.0,8.41
77.2,1851.4,64.5,57.77,459.15,60.74,1.008,94.84,6.91,0.173,11.28,14.6,30.63,59.45,982.32,850.0,12.32,59.46,0,26.9,1.28,760.2,11.57,8.39,57.65,0.426,96.32,437.2,1.062,27.23,6.11,43.58,0.0,0.86,32891.0,12.07,81.927,17.78,0.971,40.0,8.34
77.216667,1831.8,64.45,57.65,456.61,60.46,0.96,94.87,6.98,0.177,11.1,14.59,30.63,58.76,982.36,850.0,12.35,59.84,0,26.87,1.67,752.7,12.22,8.19,57.6,0.419,96.3,437.22,1.036,27.21,6.25,43.58,0.0,0.86,33166.0,11.9,81.927,18.03,0.974,40.0,8.21
77.233333,1842.1,64.64,57.52,453.22,60.34,0.978,94.88,7.07,0.18,11.09,14.43,30.82,58.9,982.44,850.0,12.37,59.58,0,26.92,1.51,760.4,11.17,8.41,57.64,0.424,96.28,437.23,1.006,27.22,6.28,43.79,0.0,0.89,33031.0,12.55,81.927,17.62,0.976,40.0,8.12
77.25,1839.8,64.49,57.95,458.2,60.34,0.976,94.89,7.15,0.18,10.84,14.33,30.93,58.98,982.59,850.0,12.37,59.9,0,26.9,1.36,757.4,11.2,8.48,57.52,0.428,96.29,437.25,1.067,27.2,6.88,44.18,0.0,0.88,32690.0,12.72,81.927,17.77,0.98,40.0,8.14
77.266667,1822.8,64.44,57.73,454.48,60.35,1.013,94.87,7.18,0.183,10.88,14.25,30.99,59.1,982.53,850.0,12.38,59.83,0,26.87,1.21,750.4,11.4,8.46,57.54,0.43,96.31,437.27,0.867,27.18,7.0,44.14,0.0,0.88,32484.0,12.41,81.927,17.97,0.978,40.0,8.13
77.283333,1824.9,63.85,57.51,452.06,60.27,1.016,94.88,6.98,0.178,10.89,14.31,30.92,58.99,982.56,850.0,12.37,60.11,0,26.87,1.28,750.3,11.13,8.55,57.36,0.419,96.33,437.28,0.771,27.18,6.91,43.97,0.0,0.86,32508.0,12.51,81.927,17.86,0.983,40.0,8.09
77.3,1823.1,63.94,57.94,455.99,60.06,1.04,94.87,6.9,0.179,11.01,14.3,30.84,59.13,982.44,850.0,12.36,59.98,0,26.87,1.22,749.2,10.73,8.51,57.78,0.422,96.35,437.3,0.671,27.2,6.6,43.59,0.0,0.84,32649.0,12.38,81.927,18.09,0.984,40.0,8.02
77.316667,1828.9,64.06,58.38,457.02,60.17,1.014,94.86,6.97,0.181,11.26,14.12,30.88,59.39,982.51,850.0,12.39,59.9,0,26.87,1.15,752.5,10.29,8.59,57.79,0.416,96.28,437.32,0.729,27.21,6.37,44.11,0.0,0.83,32350.0,12.16,81.926,17.85,0.987,40.0,7.98
77.333333,1835.2,64.11,58.56,456.27,60.13,1.029,94.86,6.7,0.184,11.17,14.34,30.96,59.32,982.48,850.0,12.35,60.13,0,26.86,1.15,754.9,10.0,8.61,57.5,0.414,96.28,437.33,0.737,27.21,6.18,44.41,0.0,0.83,32262.0,11.84,81.926,17.68,0.991,40.0,7.96
77.35,1850.6,64.25,58.53,456.6,60.05,1.041,94.84,6.84,0.183,11.13,14.4,30.98,59.22,982.3,850.0,12.36,60.31,0,26.89,0.84,760.2,11.1,8.47,57.65,0.416,96.3,437.35,0.882,27.23,6.01,45.16,0.0,0.82,32483.0,11.98,81.926,17.78,0.99,40.0,7.89
77.366667,1837.0,64.13,58.06,458.38,60.3,1.034,94.85,6.71,0.18,11.15,14.38,31.1,59.29,982.37,850.0,12.39,60.18,0,26.88,0.84,756.1,11.88,8.33,57.59,0.429,96.28,437.37,0.783,27.22,5.71,45.07,0.0,0.84,32767.0,12.0,81.926,17.97,0.996,40.0,7.83
77.383333,1836.1,64.31,57.77,462.0,60.26,1.047,94.91,6.68,0.182,11.25,14.34,30.99,59.84,982.46,850.0,12.37,60.03,0,26.88,0.89,756.4,11.69,8.63,57.55,0.428,96.31,437.38,0.821,27.23,6.59,45.15,0.0,0.82,32745.0,12.04,81.926,18.16,1.0,40.0,7.81
77.4,1823.3,64.63,58.14,456.17,60.34,1.01,94.89,6.64,0.183,11.46,14.39,30.96,59.25,982.61,850.0,12.37,59.63,0,26.9,0.73,750.6,11.85,8.96,57.66,0.429,96.31,437.4,0.677,27.25,6.59,45.04,0.0,0.84,32877.0,11.63,81.926,18.04,0.998,40.0,7.74
77.416667,1819.0,64.8,58.13,457.04,60.29,0.969,94.94,6.56,0.182,11.58,14.34,30.88,59.33,982.64,850.0,12.37,59.33,0,26.88,1.05,746.9,10.81,9.04,57.43,0.423,96.26,437.42,0.4,27.22,6.82,45.08,0.0,0.83,32525.0,11.85,81.926,18.04,1.005,40.0,7.61
77.433333,1808.1,64.16,57.81,450.8,60.33,0.971,94.9,6.52,0.18,11.27,14.4,30.82,59.35,982.5,850.0,12.37,59.61,0,26.85,0.95,743.1,10.33,9.02,57.47,0.414,96.25,437.43,0.4,27.22,6.48,45.16,0.0,0.82,32737.0,11.79,81.926,17.98,1.012,40.0,7.53
77.45,1812.9,64.06,57.56,450.06,60.12,1.006,94.89,6.53,0.179,11.22,14.53,30.69,58.91,982.39,850.0,12.39,59.82,0,26.86,1.04,747.1,10.81,8.9,57.54,0.404,96.23,437.45,0.4,27.22,6.58,44.79,0.0,0.81,33124.0,12.1,81.926,18.36,1.004,40.0,7.54
77.466667,1821.1,63.91,57.73,448.44,60.36,0.991,94.89,6.38,0.178,11.19,14.5,30.65,58.79,982.5,850.0,12.41,59.95,0,26.86,1.13,750.7,11.39,8.66,57.34,0.406,96.24,437.47,0.4,27.21,6.59,44.88,0.0,0.8,32654.0,12.24,81.926,18.06,0.994,40.0,7.58
77.483333,1817.4,63.78,57.63,449.76,60.63,1.043,94.88,6.53,0.182,11.25,14.43,30.6,58.79,982.51,850.0,12.41,59.77,0,26.9,1.29,749.4,11.28,8.59,57.26,0.421,96.26,437.48,0.4,27.23,6.22,44.95,0.0,0.78,32610.0,12.34,81.926,17.96,0.992,40.0,7.66
77.5,1831.6,63.39,58.09,449.45,60.59,1.031,94.9,6.57,0.181,11.31,14.58,30.73,59.08,982.41,850.0,12.4,59.57,0,26.89,0.9,755.0,11.17,8.68,57.18,0.406,96.25,437.5,0.4,27.2,6.05,45.08,0.0,0.83,32428.0,11.73,81.926,18.34,0.994,40.0,7.73
77.516667,1826.3,63.53,58.2,449.61,60.42,1.023,94.92,6.77,0.182,11.35,14.44,30.69,58.69,982.4,850.0,12.37,59.95,0,26.91,0.83,751.5,10.99,8.6,57.1,0.399,96.2,437.52,0.4,27.21,6.06,44.92,0.0,0.84,32173.0,11.42,81.926,18.33,0.999,40.0,7.83
77.533333,1832.2,63.6,57.97,453.8,60.21,1.017,94.94,6.81,0.185,11.31,14.3,30.74,57.8,982.36,850.0,12.39,60.26,0,26.93,1.03,754.4,10.92,8.24,57.17,0.408,96.22,437.53,0.4,27.21,6.19,44.84,0.0,0.84,32288.0,10.91,81.926,18.32,1.001,40.0,7.9
77.55,1824.7,63.41,58.15,450.86,60.3,1.04,94.92,6.9,0.184,11.29,14.24,30.49,57.44,982.46,850.0,12.39,60.47,0,26.94,1.02,750.9,11.23,8.2,57.24,0.408,96.26,437.55,0.4,27.24,6.49,44.57,0.0,0.78,32109.0,10.48,81.926,18.21,1.001,40.0,7.92
77.566667,1822.8,63.0,58.44,453.37,60.2,1.03,94.91,7.11,0.186,11.16,14.26,30.38,57.71,982.54,850.0,12.37,59.87,0,26.96,1.06,748.6,11.23,8.22,57.0,0.413,96.26,437.57,0.4,27.24,6.15,44.56,0.0,0.8,31899.0,10.33,81.926,18.44,1.005,40.0,7.96
77.583333,1838.6,63.32,58.33,451.81,60.17,1.015,94.91,6.94,0.186,10.97,14.29,30.68,57.68,982.45,850.0,12.36,59.99,0,26.94,1.04,754.4,12.35,8.36,57.35,0.42,96.24,437.58,0.4,27.23,6.27,44.75,0.0,0.83,31807.0,10.56,81.926,17.95,1.007,40.0,7.99
77.6,1822.9,63.25,58.19,457.8,60.07,1.011,94.94,7.0,0.185,10.98,14.45,30.6,57.63,982.48,850.0,12.42,59.73,0,26.97,1.14,748.5,11.73,8.73,57.21,0.422,96.24,437.6,0.4,27.25,6.63,45.32,0.0,0.82,32149.0,10.63,81.926,17.92,1.005,40.0,8.0
77.616667,1828.9,62.97,58.57,464.0,59.92,0.96,94.93,6.95,0.187,11.06,14.35,30.51,58.09,982.57,850.0,12.4,59.94,0,26.98,1.17,752.3,11.88,8.66,57.15,0.418,96.25,437.62,0.4,27.25,6.03,45.27,0.0,0.8,32020.0,10.77,81.926,17.97,1.005,40.0,7.97
77.633333,1810.1,62.87,58.23,456.06,59.69,0.959,94.9,7.06,0.183,10.98,14.25,30.54,58.21,982.53,850.0,12.43,59.71,0,26.97,1.07,745.1,11.56,8.39,57.26,0.414,96.24,437.63,0.4,27.26,5.88,45.08,0.0,0.85,31976.0,10.59,81.926,18.14,1.009,40.0,7.9
77.65,1811.6,63.06,57.99,458.91,59.59,0.912,94.93,7.15,0.184,10.78,14.47,30.44,58.43,982.52,850.0,12.4,59.41,0,26.95,1.38,746.0,11.49,8.3,57.2,0.406,96.24,437.65,0.4,27.25,5.83,44.75,0.0,0.81,32062.0,10.76,81.926,18.09,1.005,40.0,7.78
77.666667,1822.8,63.2,57.75,460.49,59.47,0.9,94.96,7.21,0.185,10.76,14.57,30.59,58.67,982.44,850.0,12.37,59.48,0,26.94,1.41,751.7,11.66,8.41,57.28,0.42,96.27,437.67,0.4,27.24,6.32,44.66,0.0,0.83,32332.0,10.96,81.926,17.97,1.002,40.0,7.67
77.683333,1841.0,62.93,57.47,456.76,59.38,0.914,94.92,7.17,0.179,10.97,14.59,30.48,59.46,982.49,850.0,12.42,59.18,0,26.95,1.32,759.8,11.68,8.75,57.22,0.417,96.27,437.68,0.4,27.26,6.42,44.65,0.0,0.81,32154.0,11.0,81.926,18.23,0.998,40.0,7.56
77.7,1838.3,63.07,57.5,461.17,59.09,0.93,94.94,7.14,0.177,11.03,14.49,30.45,59.39,982.37,850.0,12.39,59.31,0,26.95,1.46,757.4,11.24,8.8,56.94,0.402,96.27,437.7,0.4,27.27,6.02,44.34,0.0,0.8,31490.0,10.72,81.926,18.25,1.004,40.0,7.49
77.716667,1829.8,63.03,57.85,459.3,59.22,0.963,94.96,6.96,0.177,10.84,14.4,30.49,59.48,982.35,850.0,12.4,59.33,0,26.94,1.42,753.6,12.09,9.0,56.8,0.407,96.25,437.72,0.4,27.27,6.36,44.01,0.0,0.83,32296.0,11.17,81.926,18.34,1.006,40.0,7.43
77.733333,1819.2,62.92,57.7,458.42,59.37,1.016,94.95,6.72,0.178,10.98,14.49,30.55,59.17,982.35,850.0,12.45,59.25,0,26.95,1.34,750.5,12.1,8.73,56.81,0.407,96.25,437.73,0.4,27.28,6.69,44.34,0.0,0.81,32740.0,10.84,81.926,18.1,1.009,40.0,7.36
77.75,1811.5,62.45,57.5,458.55,59.53,0.962,94.96,6.71,0.176,10.86,14.31,30.53,58.98,982.33,850.0,12.39,59.17,0,26.94,1.13,745.4,12.45,9.2,56.97,0.41,96.29,437.75,0.4,27.26,6.62,44.16,0.0,0.79,32863.0,11.25,81.926,18.07,1.007,40.0,7.34
77.766667,1810.3,62.71,57.66,457.74,59.62,0.953,94.94,6.72,0.18,10.96,14.27,30.6,58.92,982.37,850.0,12.39,59.37,0,26.94,1.18,745.1,12.21,9.11,57.16,0.417,96.27,437.77,0.4,27.26,6.37,44.25,0.0,0.77,32900.0,10.87,81.926,18.0,1.006,40.0,7.37
77.783333,1809.4,62.47,57.4,452.35,59.6,0.93,94.93,6.6,0.178,11.1,14.29,30.57,58.69,982.38,850.0,12.4,59.46,0,26.91,1.09,743.5,11.48,8.87,57.09,0.419,96.26,437.78,0.4,27.23,6.09,44.26,0.0,0.8,32702.0,10.67,81.926,17.92,1.01,40.0,7.42
77.8,1820.1,63.01,57.86,448.74,59.27,0.935,94.92,6.63,0.178,11.12,14.37,30.6,58.79,982.44,850.0,12.38,59.58,0,26.91,0.88,749.8,11.75,8.63,57.08,0.415,96.24,437.8,0.4,27.22,6.14,43.98,0.0,0.8,31952.0,11.0,81.926,17.97,1.008,40.0,7.5
77.816667,1806.4,63.13,58.05,438.33,59.55,0.93,94.9,6.92,0.175,11.12,14.54,30.75,58.81,982.53,850.0,12.4,59.44,0,26.88,1.01,746.5,12.32,8.79,57.22,0.424,96.26,437.82,0.4,27.21,6.05,44.06,0.0,0.82,31880.0,11.44,81.926,17.82,1.012,40.0,7.58
77.833333,1798.0,63.32,58.29,450.02,59.67,0.966,94.88,6.91,0.177,11.15,14.47,30.71,58.66,982.62,850.0,12.42,59.72,0,26.91,1.43,741.4,12.14,8.49,57.26,0.422,96.28,437.83,0.484,27.23,6.05,44.26,0.0,0.81,31720.0,11.09,81.926,18.07,1.011,40.0,7.66
77.85,1812.1,63.87,58.73,449.8,59.76,0.957,94.87,6.81,0.175,11.35,14.45,30.68,58.87,982.82,850.0,12.41,59.72,0,26.95,1.39,747.4,11.97,8.52,57.17,0.416,96.25,437.85,0.567,27.26,5.88,44.22,0.0,0.82,31817.0,11.09,81.926,17.84,1.009,40.0,7.72
77.866667,1816.7,64.2,58.41,446.68,59.93,0.942,94.86,6.63,0.177,11.39,14.38,30.76,59.2,982.78,850.0,12.43,59.71,0,26.93,1.26,748.6,11.58,8.65,57.31,0.411,96.25,437.87,0.668,27.25,5.74,44.19,0.0,0.83,32213.0,11.21,81.926,17.92,1.011,40.0,7.77
77.883333,1809.7,64.67,58.31,446.53,59.97,0.898,94.88,6.75,0.177,11.6,14.2,30.68,58.92,982.87,850.0,12.42,59.93,0,26.94,1.24,745.3,11.97,8.5,57.4,0.415,96.26,437.88,0.41,27.26,5.93,44.21,0.0,0.81,32327.0,10.98,81.926,17.85,1.013,40.0,7.86
77.9,1808.5,64.3,58.53,446.78,60.05,0.897,94.87,6.85,0.179,11.72,14.25,30.82,59.42,982.81,850.0,12.37,59.93,0,26.94,1.24,743.9,12.29,8.61,57.58,0.408,96.28,437.9,0.4,27.24,5.54,43.86,0.0,0.85,32583.0,11.58,81.926,18.07,1.019,40.0,8.0
77.916667,1816.0,64.68,58.32,443.29,59.98,0.932,94.88,6.68,0.179,11.76,14.35,30.63,59.14,982.76,850.0,12.38,59.97,0,26.91,1.5,747.3,11.99,8.68,57.7,0.425,96.28,437.92,0.4,27.22,6.18,43.46,0.0,0.79,32374.0,11.58,81.926,17.59,1.016,40.0,8.13
77.933333,1813.5,64.22,58.15,445.56,60.18,0.884,94.89,6.61,0.179,11.91,14.55,30.68,58.95,982.7,850.0,12.44,59.89,0,26.96,1.45,746.2,11.74,8.53,57.65,0.423,96.29,437.93,0.4,27.24,5.92,43.65,0.0,0.8,31584.0,11.39,81.926,17.39,1.021,40.0,8.21
77.95,1808.9,63.59,57.89,448.31,60.08,0.952,94.86,6.47,0.18,12.04,14.43,30.64,58.88,982.74,850.0,12.46,59.88,0,26.95,1.21,744.2,11.79,8.7,57.26,0.415,96.29,437.95,0.483,27.22,6.16,43.88,0.0,0.83,32137.0,11.22,81.926,17.28,1.016,40.0,8.29
77.966667,1815.3,64.0,57.82,446.05,59.92,0.94,94.85,6.48,0.186,12.11,14.34,30.66,59.4,982.69,850.0,12.47,59.86,0,26.95,1.09,747.2,13.07,8.58,56.83,0.429,96.27,437.97,0.714,27.23,6.25,44.53,0.0,0.82,32156.0,11.01,81.926,16.98,1.01,40.0,8.39
